short_description,raw_path
"The landstorm risk index score is a unitless index (0 minimum risk, 100 maximum risk) calculated to measure a community’s risk from a landslide.",https://github.com/uva-bi-sdad/sdc.environment/raw/main/climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv
"The drought risk index score is a unitless index (0 minimum risk, 100 maximum risk) calculated to measure a community’s risk from a drought.",https://github.com/uva-bi-sdad/sdc.environment/raw/main/climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv
"The NRI score is a unitless index (0 minimum risk, 100 maximum risk) calculated to measure a community’s risk to all 18 hazard types.",https://github.com/uva-bi-sdad/sdc.environment/raw/main/climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv
"The cold wave risk index score is a unitless index (0 minimum risk, 100 maximum risk) calculated to measure a community’s risk from a cold wave.",https://github.com/uva-bi-sdad/sdc.environment/raw/main/climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv
"The tornado risk index score is a unitless index (0 minimum risk, 100 maximum risk) calculated to measure a community’s risk from a tornado.",https://github.com/uva-bi-sdad/sdc.environment/raw/main/climate_change/data/distribution/ncr_tr_fema_2019_natural_hazards_risk_scores.csv
Total employment,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_total_employment.csv.xz
Jobs destroyed by exiting business (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz
Total jobs destruction,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz
Jobs destroyed by active business (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz
Jobs destroyed by exiting business (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz
Number of business destroying jobs,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz
Jobs destroyed by active business (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102019_jobs_destruction.csv.xz
Jobs created by new business (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz
Jobs created by new business (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz
Jobs created by active business (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz
Jobs created by active business (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz
Total jobs creation,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz
Number of business creating jobs,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Total/data/distribution/va059_bg_mi_20102020_jobs_creation.csv.xz
Jobs created by active businesses owned by minority (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Number of minority owned business creating jobs,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Job created by new businesses owned by minority (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Total jobs created by non minority owned businesses,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Jobs created by active businesses not owned by minority (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Number of non minority owned business creating jobs,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Jobs created by new businesses owned by minority (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Jobs created by new businesses not owned by minority (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Job created by new businesses not owned by minority (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Job created by active businesses owned by minority (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Total jobs created by minority owned businesses,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Job created by active businesses not owned by minority (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_jobs_creation_by_minority.csv.xz
Jobs destroyed by exiting non minority owned businesses (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Total jobs destroyed by non minority owned businesses,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Jobs destroyed by active minority owned businesses (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Number of minority owned businesses destroying jobs,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Number of non minority owned businesses destroying jobs,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Jobs destroyed by active non minority owned businesses (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Jobs destroyed by exiting non minority owned businesses (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Total jobs destroyed by minority owned businesses,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Jobs destroyed by active minority owned businesses (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Jobs destroyed by exiting minority owned businesses (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Jobs destroyed by exiting minority owned businesses (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Jobs destroyed by active non minority owned businesses (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102019_jobs_destruction_by_minority.csv.xz
Total employment by non minority owned businesses,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_total_employment_by_minority.csv.xz
Total employment by minority owned businesses,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Minority_owned/data/distribution/va059_bg_mi_20102020_total_employment_by_minority.csv.xz
Jobs created by active businesses in Nonclassifiable Establishments (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by new businesses in Wholesale Trade (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by active businesses in Accommodation and Food Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by active businesses in Information (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Number of business creating jobs in Other Services (except Public Administration),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Total jobs created in Administrative and Support and Waste Management and Remediation Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Number of business creating jobs in Construction,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by active businesses in Wholesale Trade (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by new businesses in Accommodation and Food Services (percent),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Total jobs created in Nonclassifiable Establishments (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by new businesses in Accommodation and Food Services (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by active businesses in Public Administration (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Number of business creating jobs in Health Care and Social Assistance,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by new businesses in Information (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by active businesses in Retail Trade (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by active businesses in Other Services (except Public Administration) (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
Jobs created by new businesses in Real Estate and Rental and Leasing (count),https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Employment/Industry/data/distribution/va059_bg_mi_20102020_jobs_creation_by_industry.csv.xz
